"","date2","sel_tickers","am"
"415","2015-07-23"," TOT",1287.15685531909
"416","2015-07-23"," PTR",1282.34751595355
"417","2015-07-23"," MSFT",1313.99640053528
"418","2015-07-24"," FB",1289.18128516221
"419","2015-07-24"," MSFT",1295.34608373741
"420","2015-07-24"," HSBC",1288.07008614137
"421","2015-07-27"," GE",1311.58834550208
"422","2015-07-27"," GOOG",1303.87839122884
"423","2015-07-27"," GOOGL",1304.13966247048
"424","2015-07-28"," TOT",1325.55457253131
"425","2015-07-28"," CVX",1349.62422216108
"426","2015-07-28"," XOM",1352.10859935044
"427","2015-07-29"," TOT",1372.70949980594
"428","2015-07-29"," PTR",1373.23720869747
"429","2015-07-29"," MSFT",1368.74544082398
"430","2015-07-30"," MSFT",1389.94657410932
"431","2015-07-30"," GOOGL",1386.41795127846
"432","2015-07-30","WFC",1378.67684378153
"433","2015-07-31"," GE",1378.14938437848
"434","2015-07-31"," HSBC",1376.4624375826
"435","2015-07-31"," C",1377.23943031863
"436","2015-08-03"," FB",1386.26639538236
"437","2015-08-03"," GOOG",1390.21217559991
"438","2015-08-03"," GOOGL",1392.06889182431
"439","2015-08-04"," FB",1393.51582012925
"440","2015-08-04"," MSFT",1412.99641508402
"441","2015-08-04"," C",1391.89633943995
"442","2015-08-05"," FB",1416.95379739355
"443","2015-08-05"," GOOG",1420.31826207833
"444","2015-08-05"," AAPL",1429.82555829563
"445","2015-08-06"," TOT",1430.72767708095
"446","2015-08-06"," CVX",1450.11196366577
"447","2015-08-06"," XOM",1443.62540634041
"448","2015-08-07"," MSFT",1452.3640903248
"449","2015-08-07"," AAPL",1453.31403114681
"450","2015-08-07"," HSBC",1442.75700292502
"451","2015-08-10"," CVX",1478.57129010298
"452","2015-08-10"," XOM",1480.69042748693
"453","2015-08-10"," AAPL",1489.15770036116
"454","2015-08-11"," PTR",1493.09611160602
"455","2015-08-11"," CVX",1507.40860452198
"456","2015-08-11"," XOM",1492.04865711374
"457","2015-08-12"," CVX",1529.05371873939
"458","2015-08-12"," XOM",1523.62371922893
"459","2015-08-12"," AAPL",1533.58176328428
"460","2015-08-13"," XOM",1535.19446813236
"461","2015-08-13"," C",1536.79491971829
"462","2015-08-13"," JPM",1535.57283451646
"463","2015-08-14"," GE",1561.60128540636
"464","2015-08-14"," MSFT",1551.36773612508
"465","2015-08-14"," AAPL",1557.8869759135
"466","2015-08-17"," XOM",1573.73422905193
"467","2015-08-17"," MSFT",1573.91514687424
"468","2015-08-17"," C",1573.56747949283
"469","2015-08-18"," CVX",1580.5582774323
"470","2015-08-18"," FB",1591.97197655417
"471","2015-08-18"," MSFT",1588.1861901317
"472","2015-08-19"," FB",1598.30882547132
"473","2015-08-19"," GOOG",1597.29812537023
"474","2015-08-19"," GOOGL",1595.9424320175
"475","2015-08-20"," MSFT",1582.96899637543
"476","2015-08-20"," HSBC",1584.66057302589
"477","2015-08-20","WFC",1587.56489082516
"478","2015-08-21"," GE",1565.33108007852
"479","2015-08-21"," C",1561.75485683146
"480","2015-08-21"," BAC",1575.28037344765
"481","2015-08-24"," GE",1638.14203414535
"482","2015-08-24"," FB",1670.41954673627
"483","2015-08-24"," AAPL",1703.76308576976
"484","2015-08-25"," PTR",1595.77213334691
"485","2015-08-25"," XOM",1609.85760104765
"486","2015-08-25"," HSBC",1636.5582545469
"487","2015-08-26"," XOM",1656.79658604556
"488","2015-08-26"," GOOG",1662.37753051534
"489","2015-08-26"," GOOGL",1655.82605016631
"490","2015-08-27"," PTR",1717.7003975653
"491","2015-08-27"," CVX",1716.70672419867
"492","2015-08-27"," GE",1697.70437939518
"493","2015-08-28"," CVX",1770.35385248654
"494","2015-08-28"," FB",1732.21148659877
"495","2015-08-28"," MSFT",1731.59477786672
"496","2015-08-31"," TOT",1783.93593682825
"497","2015-08-31"," CVX",1766.0900679095
"498","2015-08-31"," XOM",1767.26897523984
"499","2015-09-01"," FB",1780.18675747766
"500","2015-09-01"," GOOGL",1760.54661949645
"501","2015-09-01"," HSBC",1763.65050181943
"502","2015-09-02"," GE",1799.62326931657
"503","2015-09-02"," MSFT",1809.86850996567
"504","2015-09-02"," AAPL",1801.97293456208
"505","2015-09-03"," PTR",1807.97090204186
"506","2015-09-03"," XOM",1807.49595582214
"507","2015-09-03"," MSFT",1807.56143454518
"508","2015-09-04"," FB",1829.65020811057
"509","2015-09-04"," GOOG",1809.78511317264
"510","2015-09-04"," AAPL",1812.65262976606
"511","2015-09-08"," GE",1850.72906513765
"512","2015-09-08"," MSFT",1842.12585208716
"513","2015-09-08"," BAC",1840.13656693009
"514","2015-09-09"," FB",1837.42292371643
"515","2015-09-09"," GOOG",1819.09488942517
"516","2015-09-09"," GOOGL",1820.36673973432
"517","2015-09-10"," FB",1864.34209044243
"518","2015-09-10"," GOOG",1850.19420226544
"519","2015-09-10"," AAPL",1863.70695439712
"520","2015-09-11"," GE",1875.19768308646
"521","2015-09-11"," GOOG",1877.47602357002
"522","2015-09-11"," AAPL",1899.66646114845
"523","2015-09-14"," TOT",1893.37192246318
"524","2015-09-14"," CVX",1890.35055823215
"525","2015-09-14"," HSBC",1900.27983579359
"526","2015-09-15"," TOT",1931.21519479117
"527","2015-09-15"," MSFT",1929.3233693535
"528","2015-09-15"," BAC",1926.55999689397
"529","2015-09-16"," TOT",1953.72717485264
"530","2015-09-16"," CVX",1958.77892608986
"531","2015-09-16"," GE",1959.25655462443
"532","2015-09-17"," TOT",1973.371815561
"533","2015-09-17"," FB",1977.58754542227
"534","2015-09-17"," GOOG",1972.93593504653
"535","2015-09-18"," FB",2000.05633410112
"536","2015-09-18"," MSFT",1973.72382965756
"537","2015-09-18"," AAPL",1996.45282859255
"538","2015-09-21"," FB",2009.63773946215
"539","2015-09-21"," MSFT",2012.43300254917
"540","2015-09-21"," AAPL",2017.03923631053
"541","2015-09-22"," GE",2041.49234174747
"542","2015-09-22"," MSFT",2037.167131181
"543","2015-09-22"," C",2030.36608682708
"544","2015-09-23"," FB",2048.76924031387
"545","2015-09-23"," AAPL",2048.70733552154
"546","2015-09-23"," BAC",2052.00600568962
"547","2015-09-24"," CVX",2088.94951044491
"548","2015-09-24"," GOOG",2080.27710014294
"549","2015-09-24"," AAPL",2081.50248703868
"550","2015-09-25"," C",2099.35799834356
"551","2015-09-25"," JPM",2090.37778420664
"552","2015-09-25","WFC",2088.44443369674
"553","2015-09-28"," TOT",2076.78874117934
"554","2015-09-28"," XOM",2092.15019253245
"555","2015-09-28"," HSBC",2080.96352175047
"556","2015-09-29"," PTR",2100.99262569818
